user_id,age_group,country,subscription_type,signup_source,total_courses_enrolled,total_courses_completed,avg_video_watch_time_per_day,days_since_last_login,assessments_attempted,avg_session_length,forum_posts,mobile_usage_ratio,weekly_learning_sessions,learning_streak_days,assignment_completion_rate,quiz_score_average,dropout_midcourse,payment_success_rate,billing_failures,subscription_price,discounts_used,refunds_requested,churn
14534,25-34,USA,Monthly,Ads,1,0,7.08,37,3,19.71,1,0.95,2,4,0.5,59.78,0,0.89,0,20,1,0,1
14535,35-44,India,Free,Google,2,0,14.37,13,1,18.26,1,0.92,3,1,0.45,77.51,0,0.99,0,0,2,0,1
14536,18-24,Germany,Monthly,Google,6,5,20.02,15,2,18.57,1,0.86,1,11,0.62,48.12,0,0.98,0,20,0,0,0
14537,35-44,India,Free,Google,1,0,12.52,25,4,11.84,0,0.32,3,7,0.6,76.76,1,0.93,1,0,1,0,1
14538,18-24,UK,Monthly,Referral,2,0,6.74,26,1,1.41,1,0.57,6,4,0.52,75.34,1,0.8,0,20,0,0,1
14539,45-54,India,Free,Google,5,5,2.19,1,2,21.65,2,0.87,4,12,0.49,38.83,0,0.95,0,0,0,0,0
14540,25-34,Germany,Free,Google,1,0,9.59,34,4,18.6,1,0.35,4,8,0.84,83.17,1,0.83,0,0,1,0,1
14541,25-34,USA,Monthly,Ads,2,0,50.75,10,5,10.82,0,0.87,1,4,0.19,81.72,0,0.73,0,20,0,0,1
14542,25-34,USA,Annual,Google,6,3,2.17,5,3,13.2,2,0.38,3,8,0.25,79.31,0,0.88,0,150,1,0,0
14543,18-24,Other,Annual,Google,1,0,7.27,18,5,18.23,0,0.78,4,14,0.07,88.44,0,0.92,0,150,0,1,1
14544,25-34,India,Free,Ads,4,2,18.28,54,3,28.73,3,0.95,6,14,0.2,78.03,0,0.85,0,0,0,0,1
14545,25-34,USA,Monthly,Google,5,3,13.79,21,3,12.0,1,0.21,2,4,0.64,62.73,0,0.76,0,20,2,0,0
14546,25-34,Other,Monthly,Ads,5,4,7.91,11,2,8.49,1,0.43,3,5,0.0,60.34,1,0.83,1,20,0,0,0
14547,25-34,UK,Monthly,Google,3,2,52.91,43,2,18.87,1,0.48,2,8,0.65,57.72,1,0.85,0,20,0,0,1
14548,25-34,Canada,Monthly,Google,3,2,23.26,36,4,5.76,1,0.9,5,7,0.43,60.37,0,0.82,0,20,2,0,1
14549,25-34,India,Annual,Ads,2,1,2.53,13,3,17.92,3,0.49,6,5,0.33,81.99,0,0.82,0,150,0,1,0
14550,35-44,India,Free,Ads,3,1,4.6,19,3,12.24,3,0.87,2,11,0.91,67.08,0,0.92,0,0,0,0,0
14551,25-34,India,Monthly,Google,3,0,5.37,15,4,11.91,0,0.49,2,3,0.12,58.43,0,0.81,0,20,1,0,1
14552,18-24,Other,Monthly,Ads,2,1,48.2,49,3,8.66,2,0.62,3,1,0.94,100.0,1,0.78,0,20,1,0,1
14553,35-44,Other,Free,Ads,6,5,42.67,29,9,14.53,0,0.87,6,8,0.51,50.56,0,0.88,0,0,0,0,0
14554,45-54,India,Free,Ads,2,0,21.83,9,0,15.77,2,0.2,3,1,0.56,78.77,0,0.79,0,0,1,0,1
14555,25-34,India,Free,Google,3,0,40.97,29,6,10.23,0,0.43,4,1,0.88,71.82,0,0.77,0,0,2,0,1
14556,25-34,India,Annual,Organic,2,0,47.65,42,3,3.74,2,0.33,2,6,0.58,46.85,0,0.75,0,150,1,0,1
14557,25-34,India,Annual,Referral,3,0,24.72,54,6,17.7,2,0.96,4,6,0.39,94.18,0,0.95,1,150,0,0,1
14558,25-34,USA,Monthly,Google,1,0,14.76,15,4,17.95,2,0.32,2,0,0.74,78.33,1,0.84,0,20,1,0,1
14559,35-44,Canada,Monthly,Google,5,3,15.36,55,5,12.03,0,0.23,1,3,0.86,56.66,0,0.95,0,20,0,0,1
14560,18-24,Germany,Free,Referral,6,5,4.89,11,4,16.14,0,0.49,5,13,0.95,70.35,1,0.72,1,0,1,0,0
14561,35-44,Canada,Monthly,Google,1,1,3.31,45,5,9.38,2,0.79,3,3,0.55,80.76,0,0.82,0,20,0,1,1
14562,18-24,UK,Free,Google,2,0,18.65,30,5,22.29,0,0.62,4,10,0.59,66.89,1,0.82,0,0,1,0,1
14563,25-34,Canada,Monthly,Google,3,2,16.01,5,5,23.17,1,0.84,2,14,0.4,84.55,0,0.73,0,20,1,0,0
14564,45-54,Canada,Annual,Ads,0,0,10.12,26,6,20.76,0,0.73,5,6,0.27,60.73,0,0.83,1,150,1,0,1
14565,25-34,USA,Monthly,Ads,0,0,3.92,28,3,11.22,1,0.25,1,14,0.96,48.99,0,0.88,0,20,1,1,1
14566,18-24,India,Monthly,Referral,2,1,18.31,51,6,15.67,1,0.88,5,5,0.77,86.64,0,0.85,1,20,1,0,1
14567,55+,India,Free,Ads,2,0,52.76,3,5,14.18,0,0.68,2,1,0.04,51.7,0,0.72,0,0,2,0,1
14568,45-54,UK,Free,Referral,0,0,14.34,46,5,5.3,0,0.95,3,13,0.81,83.64,0,0.78,2,0,0,0,1
14569,35-44,Other,Monthly,Google,3,0,12.76,32,5,15.65,1,0.32,2,11,0.86,78.89,0,0.72,0,20,2,0,1
14570,25-34,USA,Free,Ads,4,1,4.37,12,1,16.68,1,0.97,2,4,0.75,40.35,0,0.84,1,0,1,0,0
14571,18-24,Australia,Free,Organic,2,0,12.85,34,4,23.83,0,0.75,1,11,0.02,66.94,1,0.83,0,0,1,1,1
14572,45-54,India,Free,Google,2,1,5.64,31,6,8.28,3,0.53,4,3,0.71,82.38,0,0.8,0,0,2,0,1
14573,25-34,Canada,Monthly,Referral,2,0,44.6,1,3,12.87,2,0.91,3,13,0.79,76.16,0,0.71,1,20,2,0,1
14574,45-54,Germany,Free,Referral,1,0,16.63,44,3,17.48,0,0.39,2,12,0.46,77.37,1,0.98,1,0,1,0,1
14575,25-34,UK,Monthly,Referral,3,2,10.01,47,2,6.31,1,0.41,2,10,0.58,78.11,0,0.73,0,20,1,1,1
14576,25-34,Australia,Monthly,Google,4,4,71.1,0,2,20.46,3,0.25,1,5,0.34,80.81,0,0.99,0,20,0,0,0
14577,55+,USA,Free,Ads,2,1,71.65,50,6,16.65,1,0.88,2,6,0.45,92.76,1,0.72,1,0,1,0,1
14578,25-34,India,Free,Google,1,1,51.7,7,2,11.54,1,0.51,3,12,0.55,86.61,0,0.82,0,0,0,0,0
14579,18-24,India,Monthly,Google,4,2,26.86,35,5,16.31,1,0.24,1,11,0.87,84.84,0,0.97,0,20,1,0,1
14580,18-24,USA,Monthly,Organic,2,0,3.75,3,4,9.65,0,0.45,6,5,0.01,59.07,0,0.7,0,20,1,0,1
14581,25-34,Australia,Free,Ads,1,0,77.37,55,10,8.96,0,0.81,1,8,0.56,57.96,1,0.85,0,0,2,0,1
14582,18-24,India,Monthly,Referral,4,3,5.32,18,2,13.23,1,0.57,6,11,1.0,69.87,1,0.79,0,20,0,0,0
14583,25-34,UK,Free,Referral,4,3,1.06,6,3,12.8,0,0.88,6,13,0.83,60.12,1,0.81,1,0,1,0,0
14584,25-34,Canada,Free,Ads,3,1,48.08,21,4,21.52,0,0.54,6,2,0.21,76.67,0,0.7,1,0,1,0,0
14585,35-44,India,Monthly,Organic,2,2,15.48,37,7,9.24,1,0.51,3,1,0.39,72.7,1,0.77,0,20,0,0,1
14586,25-34,India,Free,Referral,4,3,5.95,48,8,7.18,3,0.83,2,7,0.4,55.92,1,0.79,1,0,2,0,1
14587,55+,USA,Monthly,Ads,5,3,39.38,59,1,13.56,0,0.38,4,3,0.58,82.55,1,0.86,0,20,0,0,1
14588,18-24,India,Free,Google,4,3,1.93,35,6,9.93,1,0.54,3,0,0.37,80.4,0,0.81,1,0,0,0,1
14589,25-34,India,Free,Google,6,4,28.24,53,2,15.57,0,0.79,0,12,0.73,78.26,0,0.77,0,0,0,0,1
14590,18-24,India,Free,Ads,2,0,6.04,54,5,16.99,3,0.5,2,9,0.18,61.82,0,0.92,0,0,1,1,1
14591,35-44,India,Free,Google,2,0,6.27,32,6,17.11,1,0.47,4,1,0.46,78.11,0,0.94,1,0,1,0,1
14592,55+,UK,Annual,Referral,1,0,26.05,45,4,19.06,0,0.53,3,7,0.26,80.24,0,0.76,0,150,1,1,1
14593,45-54,UK,Free,Google,4,0,17.87,55,4,18.67,2,0.52,6,8,0.49,82.57,1,0.8,0,0,2,0,1
14594,25-34,Canada,Annual,Referral,6,5,4.06,29,5,20.55,1,0.87,2,7,0.41,67.69,0,0.98,0,150,1,0,0
14595,25-34,USA,Annual,Ads,0,0,75.14,35,2,15.6,3,0.71,2,0,0.16,76.52,0,0.83,1,150,2,0,1
14596,45-54,Other,Monthly,Ads,2,1,8.3,55,3,14.22,0,0.4,5,6,0.97,62.2,1,0.84,1,20,0,1,1
14597,45-54,Germany,Monthly,Google,3,2,14.55,24,9,16.06,2,0.53,6,10,0.38,46.34,0,0.8,0,20,0,0,0
14598,55+,Other,Annual,Organic,5,2,1.53,54,6,19.19,0,0.24,3,7,0.49,75.12,0,0.77,0,150,2,0,1
14599,25-34,USA,Free,Google,2,0,41.67,23,5,17.88,0,0.63,4,14,0.32,53.43,0,0.82,0,0,1,0,1
14600,55+,Germany,Free,Referral,4,3,18.08,49,2,13.64,0,0.85,4,2,0.41,71.37,0,0.79,0,0,1,0,1
14601,18-24,Canada,Free,Google,1,0,46.67,43,6,11.79,1,0.22,3,4,0.37,73.13,0,0.92,1,0,0,0,1
14602,25-34,India,Monthly,Google,7,5,1.64,16,5,13.13,1,0.79,5,2,0.28,72.55,0,0.94,0,20,1,0,0
14603,18-24,India,Free,Ads,1,0,13.8,27,1,17.64,1,0.5,6,1,0.97,74.95,0,0.85,0,0,1,0,1
14604,25-34,UK,Annual,Organic,4,3,48.1,0,6,16.1,0,0.23,3,5,0.58,76.65,0,0.9,0,150,1,0,0
14605,35-44,India,Monthly,Ads,3,1,16.59,49,3,13.11,1,0.31,2,11,0.8,69.61,0,0.77,0,20,2,0,1
14606,45-54,India,Annual,Ads,1,0,3.19,48,3,16.03,1,0.3,2,1,0.34,74.15,1,0.75,0,150,1,0,1
14607,35-44,USA,Free,Ads,6,1,0.98,52,4,13.11,1,0.36,1,3,0.97,51.49,0,0.82,0,0,1,0,1
14608,35-44,UK,Monthly,Google,3,0,18.24,28,5,14.04,0,0.29,5,6,0.96,73.39,1,0.87,0,20,1,0,1
14609,25-34,Australia,Monthly,Ads,5,1,14.06,7,4,10.19,0,0.38,5,3,0.51,78.24,0,0.95,0,20,1,0,0
14610,35-44,USA,Free,Google,0,0,7.15,50,5,7.13,3,0.44,1,10,0.05,50.77,0,0.72,0,0,1,0,1
14611,25-34,UK,Annual,Google,3,2,7.27,8,1,16.81,0,0.63,7,2,0.5,84.1,0,0.94,0,150,0,0,0
14612,45-54,India,Monthly,Ads,1,0,137.66,40,3,16.91,1,0.65,4,5,0.75,74.7,1,0.86,0,20,0,0,1
14613,35-44,UK,Free,Google,3,0,58.84,3,6,22.09,1,0.65,7,5,0.14,58.19,0,0.86,0,0,0,0,1
14614,35-44,USA,Annual,Referral,1,0,15.32,56,2,14.13,0,0.51,2,13,0.18,73.97,0,0.76,0,150,2,0,1
14615,25-34,Germany,Monthly,Google,2,1,2.38,50,1,23.74,1,0.84,3,4,0.24,37.47,0,0.72,0,20,1,0,1
14616,45-54,USA,Free,Google,8,7,21.94,47,2,18.12,2,0.98,3,4,0.3,88.64,0,0.89,0,0,2,0,1
14617,25-34,USA,Free,Ads,3,3,29.9,53,6,23.35,2,0.99,1,8,0.67,48.56,0,0.89,1,0,2,0,1
14618,25-34,USA,Monthly,Organic,3,3,10.08,26,3,13.66,1,0.21,5,5,0.33,66.53,0,1.0,0,20,1,0,0
14619,35-44,Germany,Monthly,Ads,2,0,9.15,9,6,15.07,2,0.76,2,3,0.32,53.88,1,0.81,0,20,0,0,1
14620,25-34,Other,Monthly,Google,3,1,0.61,39,3,14.44,0,0.81,0,0,0.56,97.99,0,0.79,0,20,1,0,1
14621,45-54,India,Monthly,Google,3,2,40.26,18,12,9.52,1,0.26,1,4,0.46,69.81,0,0.75,0,20,1,0,0
14622,25-34,USA,Free,Google,4,3,6.85,12,2,9.44,0,0.44,0,0,0.39,78.93,0,0.97,1,0,1,0,0
14623,25-34,Canada,Free,Google,5,0,38.92,26,3,7.16,2,0.8,2,1,0.96,77.36,0,0.77,0,0,0,0,1
14624,45-54,Germany,Monthly,Google,5,2,56.78,59,3,15.69,0,0.99,2,8,0.46,89.18,0,0.84,0,20,0,0,1
14625,25-34,USA,Monthly,Ads,5,4,11.2,17,8,18.33,1,0.83,4,11,0.66,50.64,0,0.76,0,20,1,1,0
14626,25-34,India,Free,Google,1,0,4.36,56,7,10.55,3,0.99,4,0,0.01,89.73,0,0.87,1,0,1,0,1
14627,25-34,USA,Free,Google,4,2,14.12,35,6,14.91,2,0.71,2,0,0.22,89.32,1,0.99,0,0,0,0,1
14628,25-34,USA,Annual,Google,2,1,17.5,52,5,17.06,0,0.4,1,12,0.89,53.03,0,0.72,0,150,1,0,1
14629,35-44,USA,Annual,Ads,3,0,2.38,49,3,15.21,2,0.27,2,5,0.97,78.41,0,0.94,0,150,2,0,1
14630,18-24,India,Monthly,Google,6,5,22.05,37,4,16.34,0,0.42,1,13,0.77,59.87,1,0.84,1,20,0,0,1
14631,45-54,India,Free,Google,4,2,46.35,37,6,4.75,3,0.6,3,2,0.43,83.78,1,0.83,0,0,1,0,1
14632,35-44,UK,Monthly,Ads,2,1,32.15,49,7,13.26,1,0.44,4,6,0.9,100.0,1,0.78,0,20,1,0,1
14633,18-24,Other,Free,Ads,4,4,48.72,59,4,16.96,2,0.55,3,14,0.74,58.38,0,0.82,0,0,2,0,1
14634,35-44,Australia,Monthly,Google,4,3,13.19,15,9,9.18,3,0.39,2,13,0.28,76.88,0,0.96,2,20,1,0,1
14635,35-44,UK,Monthly,Ads,4,1,22.5,54,5,2.43,2,0.66,3,1,0.71,60.25,0,0.92,0,20,2,0,1
14636,18-24,Germany,Monthly,Referral,5,3,14.2,34,4,12.13,1,0.98,3,14,0.18,57.72,0,0.8,0,20,1,0,1
14637,25-34,India,Free,Ads,1,0,2.4,48,2,16.03,2,0.57,7,6,0.29,61.48,0,0.73,0,0,0,0,1
14638,25-34,UK,Monthly,Google,2,1,11.64,51,2,10.66,2,0.36,8,11,0.5,59.57,0,0.87,1,20,2,0,1
14639,35-44,India,Monthly,Google,4,3,5.11,39,3,19.97,2,0.6,5,14,0.89,84.82,0,0.86,0,20,0,0,1
14640,35-44,Canada,Monthly,Referral,6,5,24.58,50,5,9.69,2,0.76,3,0,0.36,62.91,0,0.77,0,20,1,0,1
14641,25-34,Other,Monthly,Google,4,1,12.49,30,5,5.04,2,0.99,4,7,0.73,67.67,1,0.71,0,20,1,0,0
14642,35-44,Germany,Free,Google,2,0,4.96,51,6,18.35,0,0.51,5,0,0.11,61.34,0,0.74,0,0,0,0,1
14643,35-44,USA,Monthly,Ads,2,1,8.65,57,7,11.05,0,0.71,4,4,0.08,81.58,0,0.75,0,20,1,0,1
14644,35-44,Canada,Monthly,Google,6,4,19.18,11,5,13.38,3,0.6,5,0,0.99,100.0,1,0.98,0,20,1,1,0
14645,35-44,Australia,Free,Google,3,2,17.26,36,5,7.91,2,0.72,0,5,0.58,64.35,1,0.83,0,0,0,0,1
14646,25-34,India,Monthly,Ads,2,1,0.44,36,6,25.33,4,0.85,1,4,0.54,75.22,0,0.79,0,20,1,0,1
14647,45-54,Canada,Monthly,Referral,2,0,5.33,36,2,17.37,3,0.35,3,5,0.3,85.84,0,0.72,1,20,1,0,1
14648,35-44,India,Monthly,Ads,3,2,38.0,46,3,18.21,2,0.3,2,14,0.73,73.54,0,0.85,0,20,0,0,1
14649,45-54,Germany,Free,Organic,3,2,30.7,26,6,4.54,2,0.42,2,9,0.3,100.0,0,0.73,0,0,1,0,0
14650,25-34,India,Free,Google,3,1,11.95,33,5,22.07,0,0.81,3,3,0.23,54.66,0,0.94,1,0,0,0,1
14651,18-24,India,Annual,Referral,1,1,3.19,22,7,18.79,0,0.98,1,5,0.45,80.66,1,0.93,0,150,1,1,0
14652,25-34,Canada,Monthly,Ads,2,1,87.46,56,4,22.42,3,0.96,5,5,0.75,62.57,0,0.74,0,20,2,0,1
14653,25-34,India,Free,Referral,3,2,32.6,3,5,17.5,2,0.7,3,0,0.46,81.37,1,0.86,1,0,0,0,0
14654,35-44,India,Annual,Google,1,0,19.29,10,5,13.8,1,0.41,5,4,0.08,44.98,0,0.76,0,150,2,0,1
14655,25-34,USA,Free,Ads,4,0,8.1,51,3,9.96,1,0.35,3,6,0.51,61.01,1,0.92,1,0,2,0,1
14656,45-54,Germany,Monthly,Referral,4,4,22.41,1,1,8.32,0,0.32,0,1,0.8,89.9,1,0.78,1,20,0,0,0
14657,35-44,India,Free,Referral,6,2,13.55,50,3,10.53,1,0.59,4,5,0.71,77.7,1,0.86,0,0,1,0,1
14658,35-44,Germany,Annual,Google,3,0,13.85,26,2,19.06,1,0.66,2,9,0.05,63.05,0,0.78,1,150,1,0,1
14659,18-24,Germany,Free,Referral,3,1,19.51,50,2,15.52,2,0.54,3,9,0.78,53.77,0,0.83,0,0,3,0,1
14660,55+,USA,Monthly,Ads,3,0,18.21,5,2,23.64,0,0.21,3,12,0.95,93.34,0,0.9,1,20,1,0,1
14661,45-54,UK,Monthly,Ads,1,0,15.53,24,2,6.39,1,0.83,2,9,0.92,40.99,0,0.88,0,20,1,1,1
14662,35-44,India,Free,Organic,2,0,15.9,44,6,15.94,2,0.43,4,13,0.69,46.09,0,0.93,0,0,1,0,1
14663,25-34,USA,Free,Google,3,3,92.21,14,4,10.08,1,0.34,2,14,0.79,82.49,0,0.9,0,0,0,0,0
14664,25-34,India,Free,Google,3,0,36.46,49,5,7.28,0,0.97,4,13,0.26,94.89,0,0.9,0,0,0,0,1
14665,18-24,India,Annual,Google,1,0,34.93,19,6,22.46,0,0.33,1,14,0.38,87.18,1,0.94,1,150,0,0,1
14666,25-34,USA,Monthly,Organic,4,1,2.26,39,3,14.81,1,0.79,2,7,0.42,93.52,1,0.79,1,20,0,0,1
14667,18-24,USA,Annual,Google,1,0,75.28,46,5,11.4,2,0.73,4,8,0.18,60.41,0,0.71,0,150,0,0,1
14668,25-34,Canada,Free,Ads,2,0,30.95,59,5,13.33,2,0.63,2,13,0.53,87.65,0,0.9,0,0,0,0,1
14669,35-44,USA,Free,Referral,3,2,12.44,37,0,17.6,1,0.31,4,2,0.41,77.6,0,0.74,0,0,2,0,1
14670,25-34,Australia,Monthly,Google,3,2,5.34,11,5,13.7,2,0.77,1,10,0.15,73.25,0,0.82,0,20,0,0,0
14671,25-34,India,Monthly,Google,2,0,12.34,3,2,11.68,2,0.35,1,6,0.64,57.93,0,0.95,0,20,2,0,1
14672,45-54,India,Monthly,Google,5,1,2.06,10,1,13.52,5,0.41,3,1,0.81,60.89,0,0.79,0,20,1,0,0
14673,18-24,USA,Monthly,Google,3,1,11.99,11,1,18.66,1,0.65,2,5,0.37,81.91,0,0.76,0,20,1,1,0
14674,35-44,India,Annual,Referral,8,7,13.48,33,5,18.05,1,0.23,1,4,0.27,81.38,0,0.92,0,150,0,0,1
14675,18-24,Canada,Free,Organic,1,0,4.0,38,4,20.45,0,0.37,2,14,0.57,85.21,0,0.99,1,0,2,0,1
14676,18-24,USA,Monthly,Organic,2,0,74.68,51,5,13.28,2,0.56,1,0,0.39,55.82,0,0.86,0,20,0,0,1
14677,18-24,USA,Monthly,Google,2,0,26.59,45,4,10.65,1,0.92,1,11,0.56,79.26,0,0.82,1,20,2,0,1
14678,35-44,USA,Monthly,Referral,2,1,3.55,55,6,11.71,2,0.23,4,1,0.81,78.87,1,0.98,1,20,1,1,1
14679,25-34,USA,Monthly,Referral,3,0,10.92,25,3,19.53,0,0.44,3,0,0.15,34.14,0,0.95,0,20,1,1,1
14680,45-54,USA,Annual,Referral,6,2,8.17,37,5,17.39,1,0.38,6,11,0.84,65.63,1,0.71,1,150,1,0,1
14681,25-34,India,Monthly,Google,4,3,4.57,24,1,17.09,0,0.55,2,5,0.18,83.27,1,0.76,0,20,2,0,0
14682,18-24,India,Free,Google,9,6,16.01,38,5,13.09,2,0.54,2,5,0.5,62.49,0,0.79,0,0,0,0,1
14683,35-44,USA,Monthly,Organic,2,0,7.33,8,6,21.57,0,0.22,5,10,0.22,74.84,0,0.81,0,20,2,0,1
14684,18-24,India,Annual,Referral,5,2,27.83,11,3,13.21,1,0.23,1,4,0.73,71.77,0,0.88,1,150,2,0,0
14685,35-44,Canada,Monthly,Referral,1,0,20.93,35,5,5.26,0,0.9,1,8,0.21,56.73,1,0.98,0,20,0,0,1
14686,18-24,India,Free,Ads,3,1,20.79,48,5,24.81,0,0.88,1,10,0.29,60.94,0,0.71,1,0,2,0,1
14687,25-34,India,Monthly,Google,4,4,78.53,30,1,18.25,1,0.5,3,12,0.67,72.05,0,0.74,1,20,2,0,0
14688,35-44,India,Free,Ads,2,1,16.8,20,1,17.2,4,0.45,1,7,0.32,88.92,0,0.91,0,0,1,0,0
14689,55+,USA,Free,Ads,2,0,22.27,5,6,12.66,1,0.83,4,9,0.12,72.83,0,0.91,1,0,1,0,1
14690,25-34,India,Monthly,Google,4,2,44.91,27,4,7.87,0,0.22,3,12,0.42,77.65,0,0.98,0,20,2,0,0
14691,45-54,India,Monthly,Google,2,0,16.16,30,3,22.92,2,0.34,5,3,0.72,49.61,1,0.95,0,20,1,1,1
14692,18-24,India,Free,Google,3,1,20.8,0,4,15.69,0,0.58,4,9,0.22,52.38,0,0.79,0,0,0,0,0
14693,45-54,India,Monthly,Ads,2,1,55.69,56,3,12.23,1,0.45,6,2,0.0,84.25,1,0.78,0,20,1,0,1
14694,35-44,Germany,Monthly,Ads,5,5,5.91,50,4,22.46,1,0.27,2,12,0.09,75.09,0,0.86,0,20,2,0,1
14695,18-24,Germany,Monthly,Ads,3,2,17.51,14,4,16.65,2,0.57,6,11,0.86,100.0,1,0.8,0,20,0,0,0
14696,25-34,India,Free,Google,0,0,26.53,10,2,16.1,2,0.77,3,14,0.62,82.18,0,1.0,0,0,1,0,1
14697,18-24,India,Free,Organic,2,1,6.08,52,9,13.53,1,0.44,2,12,0.64,61.68,0,0.72,0,0,0,0,1
14698,25-34,UK,Free,Referral,6,4,12.48,37,3,25.91,2,0.32,4,12,0.43,89.29,0,0.8,0,0,1,0,1
14699,18-24,Germany,Free,Google,4,0,3.86,12,3,10.74,1,0.92,1,8,0.98,68.03,1,0.79,1,0,0,0,1
14700,35-44,Other,Annual,Google,6,3,13.42,11,6,10.71,0,0.35,1,8,0.24,57.51,0,0.91,0,150,1,0,0
14701,55+,India,Monthly,Ads,2,0,40.88,28,5,19.21,3,0.75,1,6,0.41,75.53,0,0.92,1,20,1,0,1
14702,18-24,USA,Free,Google,5,3,17.43,52,8,11.54,1,0.62,4,4,0.78,85.52,0,0.82,1,0,1,0,1
14703,25-34,Canada,Free,Google,3,0,9.71,57,4,12.96,1,0.74,2,5,0.55,42.95,1,0.97,0,0,3,0,1
14704,25-34,Germany,Annual,Referral,1,0,25.24,39,6,14.31,2,0.83,2,10,0.74,82.04,0,0.9,2,150,3,1,1
14705,45-54,India,Monthly,Google,0,0,24.12,19,7,13.75,0,0.26,1,3,0.31,84.27,0,0.86,0,20,0,0,1
14706,25-34,UK,Monthly,Ads,1,1,16.58,49,3,20.44,1,0.23,4,5,0.07,83.35,0,0.71,0,20,0,0,1
14707,25-34,India,Monthly,Ads,3,2,17.97,9,4,13.04,0,0.72,3,0,0.41,54.76,0,0.86,1,20,2,0,0
14708,25-34,India,Free,Google,5,0,47.42,10,1,21.48,1,0.45,2,4,0.11,90.04,1,0.81,0,0,1,0,1
14709,25-34,USA,Annual,Google,4,4,38.41,1,7,18.61,2,0.33,4,9,0.4,44.04,0,0.87,0,150,1,0,0
14710,18-24,India,Free,Organic,6,2,0.3,26,1,7.41,0,0.65,4,12,0.98,75.14,0,0.94,1,0,1,0,0
14711,25-34,Canada,Monthly,Google,3,1,6.81,32,2,14.2,0,0.22,4,11,0.6,63.98,0,0.71,0,20,1,0,1
14712,18-24,Canada,Free,Referral,3,2,35.03,26,4,15.47,1,0.96,9,5,0.08,92.28,1,0.75,1,0,0,0,0
14713,25-34,Germany,Monthly,Organic,3,3,22.09,11,2,16.27,0,0.95,2,10,0.9,69.49,0,0.76,1,20,0,0,0
14714,25-34,USA,Annual,Google,4,3,12.33,25,3,9.38,0,0.37,3,7,0.83,82.55,1,0.98,0,150,2,0,0
14715,25-34,India,Monthly,Ads,6,5,14.38,12,4,11.91,1,0.35,4,2,0.75,82.23,0,0.97,1,20,0,0,0
14716,18-24,India,Free,Referral,3,1,6.78,9,5,20.86,0,0.82,4,9,0.17,57.25,1,0.84,0,0,1,0,0
14717,45-54,USA,Monthly,Ads,4,4,20.87,38,0,15.9,1,0.93,3,10,0.41,67.65,0,0.98,1,20,0,0,1
14718,45-54,UK,Free,Ads,1,0,24.37,24,3,13.41,1,0.91,4,7,0.49,70.49,0,0.73,0,0,1,0,1
14719,18-24,USA,Annual,Google,5,3,8.18,16,6,11.57,1,0.47,1,8,0.33,68.71,1,0.82,1,150,0,0,0
14720,25-34,USA,Monthly,Google,1,0,1.78,56,3,13.45,2,0.76,5,11,0.82,63.73,0,0.88,0,20,0,0,1
14721,35-44,USA,Free,Referral,7,4,1.37,1,4,15.02,1,0.98,3,0,0.76,55.86,1,0.93,0,0,2,0,0
14722,18-24,India,Free,Ads,0,0,2.59,56,1,20.06,3,0.93,2,3,0.27,70.81,0,0.87,1,0,1,0,1
14723,25-34,UK,Free,Google,1,0,15.24,59,8,17.5,1,0.25,4,11,0.42,76.96,0,0.83,1,0,1,0,1
14724,25-34,USA,Monthly,Organic,2,0,94.09,1,5,14.77,1,0.81,2,7,0.18,51.83,0,0.78,0,20,0,0,1
14725,45-54,Germany,Monthly,Organic,6,5,98.67,42,2,16.65,0,0.45,2,4,0.52,72.54,0,0.71,0,20,1,0,1
14726,45-54,UK,Free,Google,3,3,3.01,29,4,12.12,0,0.58,3,6,0.42,51.82,0,0.94,0,0,0,0,0
14727,25-34,India,Annual,Organic,1,0,28.93,41,4,18.57,0,0.84,1,0,0.65,85.64,1,0.94,0,150,1,0,1
14728,25-34,USA,Free,Google,6,4,48.87,54,2,17.49,1,0.91,0,6,0.88,81.48,0,0.79,0,0,0,0,1
14729,45-54,Canada,Free,Ads,3,3,0.69,52,11,11.13,0,0.81,2,0,0.71,72.73,1,0.82,0,0,3,0,1
14730,45-54,India,Free,Referral,1,1,8.56,15,13,17.65,0,0.31,1,12,0.51,60.21,0,0.8,0,0,0,0,0
14731,55+,Canada,Free,Google,2,0,80.73,53,2,16.81,2,0.63,2,1,0.7,79.71,0,0.74,0,0,0,0,1
14732,18-24,India,Monthly,Ads,3,1,1.97,13,2,15.78,0,0.29,2,1,0.64,95.25,0,0.95,0,20,0,0,0
14733,18-24,USA,Monthly,Ads,7,3,9.92,40,3,19.7,0,0.3,1,14,0.18,64.75,1,0.89,1,20,3,0,1
14734,35-44,Australia,Free,Referral,2,0,0.59,2,8,14.97,0,0.68,1,5,0.86,69.41,0,0.88,0,0,0,0,1
14735,25-34,USA,Free,Ads,5,5,2.34,55,5,18.76,0,0.51,2,1,0.36,66.67,1,0.98,1,0,1,0,1
14736,18-24,USA,Free,Ads,2,0,30.25,33,6,12.01,3,0.66,3,14,0.83,52.04,0,1.0,0,0,1,0,1
14737,18-24,India,Free,Referral,2,2,42.21,14,4,23.84,4,1.0,5,0,0.19,58.8,0,0.83,0,0,1,0,0
14738,45-54,India,Free,Ads,4,3,4.39,22,9,18.62,0,0.35,1,8,0.13,78.96,1,0.93,1,0,2,1,0
